,customerId,productId,rank
2909,6795,32,10
2910,10884,132,1
2911,10884,34,2
2912,10884,248,3
2913,10884,0,4
2914,10884,3,5
2915,10884,27,6
2916,10884,110,7
2917,10884,230,8
2918,10884,32,9
2919,10884,10,10
2920,123,132,1
2921,123,34,2
2922,123,248,3
2923,123,0,4
2924,123,3,5
2925,123,27,6
2926,123,110,7
2927,123,230,8
2928,123,32,9
2929,123,10,10
2930,7855,132,1
2931,7855,37,2
2932,7855,34,3
2933,7855,248,4
2934,7855,0,5
2935,7855,3,6
2936,7855,27,7
2937,7855,110,8
2938,7855,230,9
2939,7855,32,10
2940,15713,132,1
2941,15713,37,2
2942,15713,34,3
2943,15713,248,4
2944,15713,0,5
2945,15713,3,6
2946,15713,27,7
2947,15713,110,8
2948,15713,230,9
2949,15713,32,10
2950,5461,132,1
2951,5461,37,2
2952,5461,34,3
2953,5461,248,4
2954,5461,0,5
2955,5461,3,6
2956,5461,27,7
2957,5461,110,8
2958,5461,230,9
2959,5461,32,10
2960,27386,132,1
2961,27386,37,2
2962,27386,34,3
2963,27386,248,4
2964,27386,0,5
2965,27386,3,6
2966,27386,27,7
2967,27386,110,8
2968,27386,230,9
2969,27386,32,10
2970,450,132,1
2971,450,37,2
2972,450,34,3
2973,450,248,4
2974,450,3,5
2975,450,27,6
2976,450,110,7
2977,450,230,8
2978,450,226,9
2979,450,245,10
2980,15042,132,1
2981,15042,37,2
2982,15042,34,3
2983,15042,248,4
2984,15042,0,5
2985,15042,3,6
2986,15042,27,7
2987,15042,110,8
2988,15042,230,9
2989,15042,32,10
2990,24405,132,1
2991,24405,37,2
2992,24405,34,3
2993,24405,248,4
2994,24405,0,5
2995,24405,3,6
2996,24405,27,7
2997,24405,110,8
2998,24405,230,9
2999,24405,32,10
3000,3716,132,1
3001,3716,37,2
3002,3716,34,3
3003,3716,248,4
3004,3716,3,5
3005,3716,27,6
3006,3716,110,7
3007,3716,230,8
3008,3716,32,9
3009,3716,10,10
3010,15175,132,1
3011,15175,37,2
3012,15175,34,3
3013,15175,248,4
3014,15175,0,5
3015,15175,3,6
3016,15175,27,7
3017,15175,110,8
3018,15175,230,9
3019,15175,32,10
3020,5065,132,1
3021,5065,37,2
3022,5065,34,3
3023,5065,248,4
3024,5065,0,5
3025,5065,3,6
3026,5065,27,7
3027,5065,110,8
3028,5065,230,9
3029,5065,32,10
3030,863,132,1
3031,863,37,2
3032,863,34,3
3033,863,248,4
3034,863,0,5
3035,863,3,6
3036,863,27,7
3037,863,110,8
3038,863,230,9
3039,863,32,10
3040,15810,132,1
3041,15810,37,2
3042,15810,34,3
3043,15810,248,4
3044,15810,0,5
3045,15810,3,6
3046,15810,27,7
3047,15810,110,8
3048,15810,230,9
3049,15810,32,10
3050,2403,132,1
3051,2403,37,2
3052,2403,34,3
3053,2403,248,4
3054,2403,0,5
3055,2403,3,6
3056,2403,27,7
3057,2403,110,8
3058,2403,230,9
3059,2403,32,10
3060,24610,132,1
3061,24610,37,2
3062,24610,34,3
3063,24610,248,4
3064,24610,0,5
3065,24610,3,6
3066,24610,27,7
3067,24610,110,8
3068,24610,230,9
3069,24610,32,10
3070,14136,132,1
3071,14136,37,2
3072,14136,34,3
3073,14136,248,4
3074,14136,0,5
3075,14136,3,6
3076,14136,27,7
3077,14136,110,8
3078,14136,230,9
3079,14136,32,10
3080,21129,132,1
3081,21129,37,2
3082,21129,34,3
3083,21129,248,4
3084,21129,0,5
3085,21129,3,6
3086,21129,27,7
3087,21129,110,8
3088,21129,230,9
3089,21129,32,10
3090,11096,132,1
3091,11096,37,2
3092,11096,34,3
3093,11096,248,4
3094,11096,0,5
3095,11096,3,6
3096,11096,27,7
3097,11096,110,8
3098,11096,230,9
3099,11096,32,10
3100,24650,132,1
3101,24650,37,2
3102,24650,34,3
3103,24650,248,4
3104,24650,0,5
3105,24650,3,6
3106,24650,27,7
3107,24650,110,8
3108,24650,230,9
3109,24650,32,10
3110,14162,132,1
3111,14162,37,2
3112,14162,34,3
3113,14162,248,4
3114,14162,3,5
3115,14162,27,6
3116,14162,110,7
3117,14162,230,8
3118,14162,32,9
3119,14162,10,10
3120,13487,132,1
3121,13487,37,2
3122,13487,34,3
3123,13487,248,4
3124,13487,0,5
3125,13487,3,6
3126,13487,27,7
3127,13487,110,8
3128,13487,230,9
3129,13487,32,10
3130,27325,132,1
3131,27325,37,2
3132,27325,34,3
3133,27325,248,4
3134,27325,0,5
3135,27325,3,6
3136,27325,27,7
3137,27325,110,8
3138,27325,230,9
3139,27325,32,10
3140,7412,132,1
3141,7412,37,2
3142,7412,34,3
3143,7412,248,4
3144,7412,0,5
3145,7412,3,6
3146,7412,27,7
3147,7412,110,8
3148,7412,230,9
3149,7412,32,10
3150,19093,132,1
3151,19093,37,2
3152,19093,34,3
3153,19093,248,4
3154,19093,3,5
3155,19093,27,6
3156,19093,110,7
3157,19093,230,8
3158,19093,32,9
3159,19093,10,10
3160,9552,132,1
3161,9552,37,2
3162,9552,34,3
3163,9552,248,4
3164,9552,0,5
3165,9552,3,6
3166,9552,27,7
3167,9552,110,8
3168,9552,230,9
3169,9552,32,10
3170,8738,132,1
3171,8738,37,2
3172,8738,34,3
3173,8738,248,4
3174,8738,0,5
3175,8738,3,6
3176,8738,27,7
3177,8738,110,8
3178,8738,230,9
3179,8738,32,10
3180,19417,132,1
3181,19417,37,2
3182,19417,34,3
3183,19417,248,4
3184,19417,0,5
3185,19417,3,6
3186,19417,27,7
3187,19417,110,8
3188,19417,230,9
3189,19417,32,10
3190,3230,132,1
3191,3230,37,2
3192,3230,34,3
3193,3230,248,4
3194,3230,0,5
3195,3230,3,6
3196,3230,27,7
3197,3230,110,8
3198,3230,230,9
3199,3230,32,10
3200,4851,132,1
3201,4851,37,2
3202,4851,34,3
3203,4851,248,4
3204,4851,0,5
3205,4851,3,6
3206,4851,27,7
3207,4851,110,8
3208,4851,230,9
3209,4851,32,10
3210,8907,132,1
3211,8907,37,2
3212,8907,34,3
3213,8907,248,4
3214,8907,0,5
3215,8907,27,6
3216,8907,110,7
3217,8907,230,8
3218,8907,32,9
3219,8907,10,10
3220,3431,132,1
3221,3431,37,2
3222,3431,34,3
3223,3431,248,4
3224,3431,0,5
3225,3431,3,6
3226,3431,27,7
3227,3431,110,8
3228,3431,230,9
3229,3431,32,10
3230,6655,132,1
3231,6655,37,2
3232,6655,34,3
3233,6655,248,4
3234,6655,0,5
3235,6655,3,6
3236,6655,27,7
3237,6655,110,8
3238,6655,230,9
3239,6655,32,10
3240,3018,132,1
3241,3018,37,2
3242,3018,34,3
3243,3018,248,4
3244,3018,0,5
3245,3018,3,6
3246,3018,27,7
3247,3018,110,8
3248,3018,230,9
3249,3018,32,10
3250,23695,132,1
3251,23695,37,2
3252,23695,34,3
3253,23695,248,4
3254,23695,0,5
3255,23695,3,6
3256,23695,27,7
3257,23695,110,8
3258,23695,230,9
3259,23695,32,10
3260,25377,132,1
3261,25377,37,2
3262,25377,34,3
3263,25377,248,4
3264,25377,0,5
3265,25377,3,6
3266,25377,27,7
3267,25377,110,8
3268,25377,230,9
3269,25377,32,10
3270,14110,132,1
3271,14110,37,2
3272,14110,34,3
3273,14110,248,4
3274,14110,0,5
3275,14110,3,6
3276,14110,27,7
3277,14110,230,8
3278,14110,32,9
3279,14110,10,10
3280,6997,132,1
3281,6997,37,2
3282,6997,34,3
3283,6997,248,4
3284,6997,0,5
3285,6997,3,6
3286,6997,27,7
3287,6997,110,8
3288,6997,230,9
3289,6997,32,10
3290,8423,132,1
3291,8423,37,2
3292,8423,34,3
3293,8423,248,4
3294,8423,0,5
3295,8423,3,6
3296,8423,27,7
3297,8423,110,8
3298,8423,230,9
3299,8423,32,10
3300,182,132,1
3301,182,34,2
3302,182,248,3
3303,182,0,4
3304,182,3,5
3305,182,27,6
3306,182,110,7
3307,182,230,8
3308,182,32,9
3309,182,10,10
3310,19919,132,1
3311,19919,37,2
3312,19919,34,3
3313,19919,248,4
3314,19919,0,5
3315,19919,3,6
3316,19919,27,7
3317,19919,110,8
3318,19919,230,9
3319,19919,32,10
3320,14116,132,1
3321,14116,37,2
3322,14116,34,3
3323,14116,248,4
3324,14116,0,5
3325,14116,3,6
3326,14116,27,7
3327,14116,110,8
3328,14116,230,9
3329,14116,32,10
3330,14888,132,1
3331,14888,37,2
3332,14888,34,3
3333,14888,248,4
3334,14888,0,5
3335,14888,3,6
3336,14888,27,7
3337,14888,110,8
3338,14888,230,9
3339,14888,32,10
3340,6010,132,1
3341,6010,37,2
3342,6010,34,3
3343,6010,248,4
3344,6010,0,5
3345,6010,3,6
3346,6010,27,7
3347,6010,110,8
3348,6010,230,9
3349,6010,32,10
3350,866,132,1
3351,866,34,2
3352,866,248,3
3353,866,0,4
3354,866,3,5
3355,866,27,6
3356,866,110,7
3357,866,230,8
3358,866,32,9
3359,866,10,10
3360,462,132,1
3361,462,37,2
3362,462,34,3
3363,462,248,4
3364,462,0,5
3365,462,3,6
3366,462,27,7
3367,462,110,8
3368,462,230,9
3369,462,32,10
3370,15406,132,1
3371,15406,37,2
3372,15406,34,3
3373,15406,248,4
3374,15406,0,5
3375,15406,3,6
3376,15406,27,7
3377,15406,110,8
3378,15406,230,9
3379,15406,32,10
3380,20836,132,1
3381,20836,37,2
3382,20836,34,3
3383,20836,248,4
3384,20836,0,5
3385,20836,3,6
3386,20836,27,7
3387,20836,110,8
3388,20836,230,9
3389,20836,32,10
3390,12590,132,1
3391,12590,37,2
3392,12590,34,3
3393,12590,248,4
3394,12590,0,5
3395,12590,3,6
3396,12590,27,7
3397,12590,110,8
3398,12590,230,9
3399,12590,32,10
3400,9284,132,1
3401,9284,37,2
3402,9284,34,3
3403,9284,248,4
3404,9284,0,5
3405,9284,3,6
3406,9284,27,7
3407,9284,110,8
3408,9284,230,9
3409,9284,32,10
3410,7515,132,1
3411,7515,37,2
3412,7515,34,3
3413,7515,248,4
3414,7515,3,5
3415,7515,27,6
3416,7515,110,7
3417,7515,230,8
3418,7515,32,9
3419,7515,226,10
3420,1870,132,1
3421,1870,37,2
3422,1870,34,3
3423,1870,248,4
3424,1870,0,5
3425,1870,3,6
3426,1870,27,7
3427,1870,110,8
3428,1870,230,9
3429,1870,32,10
3430,3800,132,1
3431,3800,37,2
3432,3800,34,3
3433,3800,248,4
3434,3800,0,5
3435,3800,3,6
3436,3800,27,7
3437,3800,110,8
3438,3800,230,9
3439,3800,32,10
3440,8609,132,1
3441,8609,37,2
3442,8609,34,3
3443,8609,248,4
3444,8609,0,5
3445,8609,3,6
3446,8609,27,7
3447,8609,110,8
3448,8609,230,9
3449,8609,32,10
3450,27803,132,1
3451,27803,37,2
3452,27803,34,3
3453,27803,248,4
3454,27803,0,5
3455,27803,3,6
3456,27803,27,7
3457,27803,110,8
3458,27803,230,9
3459,27803,32,10
3460,13943,132,1
3461,13943,37,2
3462,13943,34,3
3463,13943,248,4
3464,13943,3,5
3465,13943,27,6
3466,13943,110,7
3467,13943,230,8
3468,13943,32,9
3469,13943,10,10
3470,11528,132,1
3471,11528,37,2
3472,11528,34,3
3473,11528,248,4
3474,11528,0,5
3475,11528,3,6
3476,11528,27,7
3477,11528,110,8
3478,11528,230,9
3479,11528,32,10
3480,25656,132,1
3481,25656,37,2
3482,25656,34,3
3483,25656,248,4
3484,25656,0,5
3485,25656,3,6
3486,25656,27,7
3487,25656,110,8
3488,25656,230,9
3489,25656,32,10
3490,1586,132,1
3491,1586,37,2
3492,1586,34,3
3493,1586,248,4
3494,1586,0,5
3495,1586,3,6
3496,1586,27,7
3497,1586,110,8
3498,1586,230,9
3499,1586,32,10
3500,1347,132,1
3501,1347,37,2
3502,1347,34,3
3503,1347,248,4
3504,1347,0,5
3505,1347,3,6
3506,1347,27,7
3507,1347,110,8
3508,1347,230,9
3509,1347,32,10
3510,6851,132,1
3511,6851,37,2
3512,6851,34,3
3513,6851,248,4
3514,6851,0,5
3515,6851,3,6
3516,6851,27,7
3517,6851,110,8
3518,6851,230,9
3519,6851,32,10
3520,12952,132,1
3521,12952,37,2
3522,12952,34,3
3523,12952,248,4
3524,12952,0,5
3525,12952,3,6
3526,12952,27,7
3527,12952,110,8
3528,12952,230,9
3529,12952,32,10
3530,16093,132,1
3531,16093,37,2
3532,16093,34,3
3533,16093,248,4
3534,16093,0,5
3535,16093,3,6
3536,16093,27,7
3537,16093,110,8
3538,16093,230,9
3539,16093,32,10
3540,11995,132,1
3541,11995,37,2
3542,11995,34,3
3543,11995,248,4
3544,11995,0,5
3545,11995,3,6
3546,11995,27,7
3547,11995,110,8
3548,11995,230,9
3549,11995,32,10
3550,706,132,1
3551,706,37,2
3552,706,34,3
3553,706,248,4
3554,706,0,5
3555,706,3,6
3556,706,27,7
3557,706,110,8
3558,706,230,9
3559,706,32,10
3560,18129,132,1
3561,18129,37,2
3562,18129,34,3
3563,18129,248,4
3564,18129,0,5
3565,18129,3,6
3566,18129,27,7
3567,18129,110,8
3568,18129,230,9
3569,18129,32,10
3570,8817,132,1
3571,8817,37,2
3572,8817,34,3
3573,8817,248,4
3574,8817,0,5
3575,8817,3,6
3576,8817,27,7
3577,8817,110,8
3578,8817,230,9
3579,8817,32,10
3580,884,132,1
3581,884,37,2
3582,884,34,3
3583,884,248,4
3584,884,0,5
3585,884,3,6
3586,884,27,7
3587,884,110,8
3588,884,230,9
3589,884,32,10
3590,8808,132,1
3591,8808,37,2
3592,8808,34,3
3593,8808,248,4
3594,8808,0,5
3595,8808,3,6
3596,8808,27,7
3597,8808,110,8
3598,8808,230,9
3599,8808,32,10
3600,19141,132,1
3601,19141,37,2
3602,19141,34,3
3603,19141,248,4
3604,19141,0,5
3605,19141,3,6
3606,19141,27,7
3607,19141,110,8
3608,19141,230,9
3609,19141,32,10
3610,27771,132,1
3611,27771,37,2
3612,27771,34,3
3613,27771,248,4
3614,27771,0,5
3615,27771,3,6
3616,27771,27,7
3617,27771,110,8
3618,27771,230,9
3619,27771,32,10
3620,23038,132,1
3621,23038,37,2
3622,23038,34,3
3623,23038,248,4
3624,23038,0,5
3625,23038,3,6
3626,23038,27,7
3627,23038,230,8
3628,23038,32,9
3629,23038,10,10
3630,3399,132,1
3631,3399,37,2
3632,3399,34,3
3633,3399,248,4
3634,3399,0,5
3635,3399,3,6
3636,3399,27,7
3637,3399,110,8
3638,3399,230,9
3639,3399,32,10
3640,27237,132,1
3641,27237,37,2
3642,27237,34,3
3643,27237,248,4
3644,27237,0,5
3645,27237,3,6
3646,27237,27,7
3647,27237,110,8
3648,27237,230,9
3649,27237,32,10
3650,10754,132,1
3651,10754,37,2
3652,10754,34,3
3653,10754,248,4
3654,10754,0,5
3655,10754,27,6
3656,10754,110,7
3657,10754,230,8
3658,10754,32,9
3659,10754,10,10
3660,14601,132,1
3661,14601,34,2
3662,14601,248,3
3663,14601,0,4
3664,14601,3,5
3665,14601,27,6
3666,14601,110,7
3667,14601,230,8
3668,14601,32,9
3669,14601,10,10
3670,20125,132,1
3671,20125,37,2
3672,20125,34,3
3673,20125,248,4
3674,20125,0,5
3675,20125,3,6
3676,20125,27,7
3677,20125,110,8
3678,20125,230,9
3679,20125,32,10
3680,4418,132,1
3681,4418,37,2
3682,4418,34,3
3683,4418,248,4
3684,4418,0,5
3685,4418,3,6
3686,4418,27,7
3687,4418,110,8
3688,4418,230,9
3689,4418,32,10
3690,6782,132,1
3691,6782,37,2
3692,6782,34,3
3693,6782,248,4
3694,6782,27,5
3695,6782,110,6
3696,6782,230,7
3697,6782,32,8
3698,6782,10,9
3699,6782,226,10
3700,212,132,1
3701,212,37,2
3702,212,34,3
3703,212,248,4
3704,212,0,5
3705,212,3,6
3706,212,27,7
3707,212,230,8
3708,212,32,9
3709,212,10,10
3710,11281,132,1
3711,11281,37,2
3712,11281,34,3
3713,11281,248,4
3714,11281,0,5
3715,11281,3,6
3716,11281,27,7
3717,11281,110,8
3718,11281,230,9
3719,11281,32,10
3720,23058,132,1
3721,23058,37,2
3722,23058,34,3
3723,23058,248,4
3724,23058,0,5
3725,23058,3,6
3726,23058,27,7
3727,23058,110,8
3728,23058,230,9
3729,23058,32,10
3730,26646,132,1
3731,26646,37,2
3732,26646,34,3
3733,26646,248,4
3734,26646,0,5
3735,26646,3,6
3736,26646,27,7
3737,26646,110,8
3738,26646,230,9
3739,26646,32,10
3740,1137,132,1
3741,1137,37,2
3742,1137,34,3
3743,1137,248,4
3744,1137,0,5
3745,1137,3,6
3746,1137,27,7
3747,1137,110,8
3748,1137,230,9
3749,1137,32,10
3750,20137,132,1
3751,20137,37,2
3752,20137,34,3
3753,20137,248,4
3754,20137,0,5
3755,20137,3,6
3756,20137,27,7
3757,20137,110,8
3758,20137,230,9
3759,20137,32,10
3760,20085,132,1
3761,20085,37,2
3762,20085,34,3
3763,20085,248,4
3764,20085,0,5
3765,20085,3,6
3766,20085,27,7
3767,20085,110,8
3768,20085,230,9
3769,20085,32,10
3770,837,132,1
3771,837,37,2
3772,837,34,3
3773,837,248,4
3774,837,3,5
3775,837,27,6
3776,837,110,7
3777,837,230,8
3778,837,32,9
3779,837,10,10
3780,7714,132,1
3781,7714,37,2
3782,7714,34,3
3783,7714,248,4
3784,7714,0,5
3785,7714,3,6
3786,7714,27,7
3787,7714,110,8
3788,7714,230,9
3789,7714,32,10
3790,6145,132,1
3791,6145,37,2
3792,6145,34,3
3793,6145,248,4
3794,6145,0,5
3795,6145,3,6
3796,6145,27,7
3797,6145,110,8
3798,6145,230,9
3799,6145,32,10
3800,26123,132,1
3801,26123,37,2
3802,26123,34,3
3803,26123,248,4
3804,26123,0,5
3805,26123,3,6
3806,26123,27,7
3807,26123,110,8
3808,26123,230,9
3809,26123,32,10
3810,20032,132,1
3811,20032,37,2
3812,20032,34,3
3813,20032,248,4
3814,20032,3,5
3815,20032,27,6
3816,20032,110,7
3817,20032,230,8
3818,20032,32,9
3819,20032,10,10
3820,447,132,1
3821,447,37,2
3822,447,34,3
3823,447,248,4
3824,447,0,5
3825,447,3,6
3826,447,27,7
3827,447,110,8
3828,447,230,9
3829,447,32,10
3830,11013,132,1
3831,11013,37,2
3832,11013,34,3
3833,11013,248,4
3834,11013,0,5
3835,11013,3,6
3836,11013,27,7
3837,11013,110,8
3838,11013,230,9
3839,11013,32,10
3840,14010,132,1
3841,14010,37,2
3842,14010,34,3
3843,14010,248,4
3844,14010,0,5
3845,14010,3,6
3846,14010,27,7
3847,14010,110,8
3848,14010,230,9
3849,14010,32,10
3850,321,132,1
3851,321,37,2
3852,321,34,3
3853,321,248,4
3854,321,0,5
3855,321,3,6
3856,321,27,7
3857,321,110,8
3858,321,230,9
3859,321,32,10
3860,3797,132,1
3861,3797,37,2
3862,3797,34,3
3863,3797,248,4
3864,3797,0,5
3865,3797,3,6
3866,3797,27,7
3867,3797,110,8
3868,3797,230,9
3869,3797,32,10
3870,3699,132,1
3871,3699,37,2
3872,3699,34,3
3873,3699,248,4
3874,3699,0,5
3875,3699,3,6
3876,3699,27,7
3877,3699,110,8
3878,3699,230,9
3879,3699,32,10
3880,12321,132,1
3881,12321,37,2
3882,12321,34,3
3883,12321,248,4
3884,12321,3,5
3885,12321,27,6
3886,12321,110,7
3887,12321,230,8
3888,12321,32,9
3889,12321,10,10
3890,23769,132,1
3891,23769,37,2
3892,23769,34,3
3893,23769,248,4
3894,23769,0,5
3895,23769,3,6
3896,23769,27,7
3897,23769,110,8
3898,23769,230,9
3899,23769,32,10
3900,6132,132,1
3901,6132,37,2
3902,6132,34,3
3903,6132,248,4
3904,6132,0,5
3905,6132,3,6
3906,6132,27,7
3907,6132,110,8
3908,6132,230,9
3909,6132,32,10
3910,19603,132,1
3911,19603,37,2
3912,19603,34,3
3913,19603,248,4
3914,19603,0,5
3915,19603,3,6
3916,19603,27,7
3917,19603,110,8
3918,19603,230,9
3919,19603,32,10
3920,23691,132,1
3921,23691,37,2
3922,23691,34,3
3923,23691,248,4
3924,23691,0,5
3925,23691,3,6
3926,23691,27,7
3927,23691,110,8
3928,23691,230,9
3929,23691,32,10
3930,2479,132,1
3931,2479,37,2
3932,2479,34,3
3933,2479,248,4
3934,2479,0,5
3935,2479,3,6
3936,2479,27,7
3937,2479,110,8
3938,2479,230,9
3939,2479,32,10
3940,8627,132,1
3941,8627,37,2
3942,8627,34,3
3943,8627,248,4
3944,8627,0,5
3945,8627,3,6
3946,8627,27,7
3947,8627,110,8
3948,8627,230,9
3949,8627,32,10
3950,25004,132,1
3951,25004,37,2
3952,25004,34,3
3953,25004,248,4
3954,25004,0,5
3955,25004,3,6
3956,25004,27,7
3957,25004,110,8
3958,25004,230,9
3959,25004,32,10
3960,7062,132,1
3961,7062,37,2
3962,7062,34,3
3963,7062,248,4
3964,7062,0,5
3965,7062,3,6
3966,7062,27,7
3967,7062,110,8
3968,7062,230,9
3969,7062,32,10
3970,12371,132,1
3971,12371,37,2
3972,12371,34,3
3973,12371,248,4
3974,12371,0,5
3975,12371,3,6
3976,12371,27,7
3977,12371,110,8
3978,12371,230,9
3979,12371,32,10
3980,2285,132,1
3981,2285,37,2
3982,2285,34,3
3983,2285,248,4
3984,2285,0,5
3985,2285,3,6
3986,2285,27,7
3987,2285,110,8
3988,2285,230,9
3989,2285,32,10
3990,21345,132,1
3991,21345,37,2
3992,21345,34,3
3993,21345,248,4
3994,21345,0,5
3995,21345,3,6
3996,21345,27,7
3997,21345,110,8
3998,21345,230,9
3999,21345,32,10
4000,9733,132,1
4001,9733,37,2
4002,9733,34,3
4003,9733,248,4
4004,9733,0,5
4005,9733,3,6
4006,9733,27,7
4007,9733,110,8
4008,9733,230,9
4009,9733,32,10
4010,482,132,1
4011,482,37,2
4012,482,34,3
4013,482,248,4
4014,482,0,5
4015,482,3,6
4016,482,27,7
4017,482,110,8
4018,482,230,9
4019,482,32,10
4020,4271,132,1
4021,4271,37,2
4022,4271,34,3
4023,4271,248,4
4024,4271,0,5
4025,4271,3,6
4026,4271,27,7
4027,4271,110,8
4028,4271,230,9
4029,4271,32,10
4030,27459,132,1
4031,27459,37,2
4032,27459,34,3
4033,27459,248,4
4034,27459,0,5
4035,27459,3,6
4036,27459,27,7
4037,27459,110,8
4038,27459,230,9
4039,27459,32,10
4040,2536,132,1
4041,2536,37,2
4042,2536,34,3
4043,2536,248,4
4044,2536,0,5
4045,2536,3,6
4046,2536,27,7
4047,2536,110,8
4048,2536,230,9
4049,2536,32,10
4050,1743,132,1
4051,1743,37,2
4052,1743,34,3
4053,1743,248,4
4054,1743,0,5
4055,1743,3,6
4056,1743,27,7
4057,1743,110,8
4058,1743,230,9
4059,1743,32,10
4060,8111,132,1
4061,8111,37,2
4062,8111,34,3
4063,8111,248,4
4064,8111,0,5
4065,8111,27,6
4066,8111,110,7
4067,8111,230,8
4068,8111,32,9
4069,8111,10,10
4070,23035,132,1
4071,23035,37,2
4072,23035,248,3
4073,23035,0,4
4074,23035,3,5
4075,23035,27,6
4076,23035,110,7
4077,23035,230,8
4078,23035,32,9
4079,23035,10,10
4080,13600,132,1
4081,13600,37,2
4082,13600,34,3
4083,13600,248,4
4084,13600,0,5
4085,13600,3,6
4086,13600,27,7
4087,13600,110,8
4088,13600,230,9
4089,13600,32,10
4090,11350,132,1
4091,11350,37,2
4092,11350,34,3
4093,11350,248,4
4094,11350,0,5
4095,11350,3,6
4096,11350,27,7
4097,11350,110,8
4098,11350,230,9
4099,11350,32,10
4100,3020,132,1
4101,3020,37,2
4102,3020,34,3
4103,3020,248,4
4104,3020,0,5
4105,3020,3,6
4106,3020,27,7
4107,3020,110,8
4108,3020,230,9
4109,3020,32,10
4110,24300,132,1
4111,24300,37,2
4112,24300,34,3
4113,24300,248,4
4114,24300,0,5
4115,24300,3,6
4116,24300,27,7
4117,24300,110,8
4118,24300,230,9
4119,24300,32,10
4120,9524,132,1
4121,9524,37,2
4122,9524,34,3
4123,9524,248,4
4124,9524,0,5
4125,9524,3,6
4126,9524,27,7
4127,9524,110,8
4128,9524,230,9
4129,9524,32,10
4130,16304,132,1
4131,16304,37,2
4132,16304,34,3
4133,16304,248,4
4134,16304,0,5
4135,16304,3,6
4136,16304,27,7
4137,16304,110,8
4138,16304,230,9
4139,16304,32,10
4140,5418,132,1
4141,5418,37,2
4142,5418,34,3
4143,5418,248,4
4144,5418,0,5
4145,5418,3,6
4146,5418,27,7
4147,5418,110,8
4148,5418,230,9
4149,5418,32,10
4150,12464,132,1
4151,12464,37,2
4152,12464,34,3
4153,12464,248,4
4154,12464,0,5
4155,12464,3,6
4156,12464,27,7
4157,12464,110,8
4158,12464,230,9
4159,12464,32,10
4160,9282,132,1
4161,9282,37,2
4162,9282,34,3
4163,9282,248,4
4164,9282,0,5
4165,9282,3,6
4166,9282,27,7
4167,9282,110,8
4168,9282,230,9
4169,9282,32,10
4170,8046,132,1
4171,8046,37,2
4172,8046,34,3
4173,8046,248,4
4174,8046,3,5
4175,8046,27,6
4176,8046,110,7
4177,8046,230,8
4178,8046,32,9
4179,8046,10,10
4180,27585,132,1
4181,27585,37,2
4182,27585,34,3
4183,27585,248,4
4184,27585,0,5
4185,27585,3,6
4186,27585,27,7
4187,27585,110,8
4188,27585,230,9
4189,27585,32,10
4190,14294,132,1
4191,14294,37,2
4192,14294,34,3
4193,14294,248,4
4194,14294,0,5
4195,14294,3,6
4196,14294,27,7
4197,14294,110,8
4198,14294,230,9
4199,14294,32,10
4200,7601,132,1
4201,7601,34,2
4202,7601,248,3
4203,7601,0,4
4204,7601,3,5
4205,7601,27,6
4206,7601,110,7
4207,7601,230,8
4208,7601,32,9
4209,7601,10,10
4210,6346,132,1
4211,6346,37,2
4212,6346,34,3
4213,6346,248,4
4214,6346,0,5
4215,6346,3,6
4216,6346,27,7
4217,6346,110,8
4218,6346,230,9
4219,6346,32,10
4220,3762,132,1
4221,3762,37,2
4222,3762,34,3
4223,3762,248,4
4224,3762,0,5
4225,3762,3,6
4226,3762,27,7
4227,3762,110,8
4228,3762,230,9
4229,3762,32,10
4230,6323,132,1
4231,6323,37,2
4232,6323,34,3
4233,6323,248,4
4234,6323,0,5
4235,6323,3,6
4236,6323,27,7
4237,6323,110,8
4238,6323,230,9
4239,6323,32,10
4240,5957,132,1
4241,5957,37,2
4242,5957,34,3
4243,5957,248,4
4244,5957,0,5
4245,5957,3,6
4246,5957,27,7
4247,5957,110,8
4248,5957,230,9
4249,5957,32,10
4250,3557,132,1
4251,3557,37,2
4252,3557,34,3
4253,3557,248,4
4254,3557,0,5
4255,3557,3,6
4256,3557,27,7
4257,3557,110,8
4258,3557,230,9
4259,3557,32,10
4260,9565,132,1
4261,9565,37,2
4262,9565,34,3
4263,9565,248,4
4264,9565,0,5
4265,9565,3,6
4266,9565,27,7
4267,9565,110,8
4268,9565,230,9
4269,9565,32,10
4270,16879,132,1
4271,16879,37,2
4272,16879,34,3
4273,16879,248,4
4274,16879,0,5
4275,16879,3,6
4276,16879,27,7
4277,16879,110,8
4278,16879,230,9
4279,16879,32,10
4280,20061,132,1
4281,20061,37,2
4282,20061,34,3
4283,20061,248,4
4284,20061,0,5
4285,20061,3,6
4286,20061,27,7
4287,20061,110,8
4288,20061,230,9
4289,20061,32,10
4290,17959,132,1
4291,17959,37,2
4292,17959,34,3
4293,17959,248,4
4294,17959,0,5
4295,17959,27,6
4296,17959,110,7
4297,17959,230,8
4298,17959,32,9
4299,17959,10,10
4300,14147,132,1
4301,14147,37,2
4302,14147,34,3
4303,14147,248,4
4304,14147,0,5
4305,14147,3,6
4306,14147,27,7
4307,14147,110,8
4308,14147,230,9
4309,14147,32,10
4310,1286,132,1
4311,1286,37,2
4312,1286,34,3
4313,1286,248,4
4314,1286,0,5
4315,1286,3,6
4316,1286,27,7
4317,1286,110,8
4318,1286,230,9
4319,1286,32,10
